id,order_id,service_name,started_at,completed_at,duration_ms,retry_count,outcome
90f04826-b2fc-4089-8f77-42e042a7bf81,cabe6759-950a-4262-b9c7-3d8fa177c41b,kitchen,2026-06-10T21:06:39.523914Z,2026-06-10T21:06:39.991107Z,467,0,SUCCESS
fbf84867-e524-4dd7-a269-e9cd53011f54,a24d0527-2d25-4c09-a3e3-372f4043fdd2,payment,2026-06-10T21:06:39.538776Z,2026-06-10T21:06:44.829343Z,5291,0,SUCCESS
7502ece5-1f20-4c65-8929-f2b27ade8a9b,cabe6759-950a-4262-b9c7-3d8fa177c41b,delivery,2026-06-10T21:06:39.984947Z,2026-06-10T21:06:40.346545Z,362,0,SUCCESS
e32801ba-79f7-4f89-8e0f-15bfada2f84b,a24d0527-2d25-4c09-a3e3-372f4043fdd2,kitchen,2026-06-10T21:06:44.819058Z,2026-06-10T21:06:45.258231Z,439,0,SUCCESS
33611d44-d338-42fb-beb9-5ebd4cf8514c,0199b4b8-9de6-445c-8440-37cfffd25935,payment,2026-06-10T21:06:44.836398Z,2026-06-10T21:06:50.037022Z,5201,0,SUCCESS
62e6e939-fe75-423c-8d47-5efdc3b260f8,a24d0527-2d25-4c09-a3e3-372f4043fdd2,delivery,2026-06-10T21:06:45.253096Z,2026-06-10T21:06:45.894784Z,642,0,SUCCESS
91135840-118d-4168-9045-8b1c51001d5d,0199b4b8-9de6-445c-8440-37cfffd25935,kitchen,2026-06-10T21:06:50.031666Z,2026-06-10T21:06:50.518507Z,487,0,SUCCESS
b076fa77-149d-45e8-a672-7c4390cc419f,23cc8e61-df7f-4158-ba55-718517711901,payment,2026-06-10T21:06:50.041422Z,2026-06-10T21:06:55.274804Z,5233,0,SUCCESS
1e5993f2-ca56-49ce-ba4e-b98c8cc98b2a,0199b4b8-9de6-445c-8440-37cfffd25935,delivery,2026-06-10T21:06:50.513059Z,2026-06-10T21:06:51.006429Z,493,0,SUCCESS
f6a435cf-6791-4d99-8b3d-2ab76d94c6c6,23cc8e61-df7f-4158-ba55-718517711901,kitchen,2026-06-10T21:06:55.266617Z,2026-06-10T21:06:55.726651Z,460,0,SUCCESS
7843cce1-ce1a-4deb-b2be-8e12b568fa23,68a6f810-5c9b-479b-9d8a-a7f6842337f1,payment,2026-06-10T21:06:55.279927Z,2026-06-10T21:07:00.588891Z,5309,0,SUCCESS
cda32473-60dd-4517-bcf4-6b9be4bc3776,23cc8e61-df7f-4158-ba55-718517711901,delivery,2026-06-10T21:06:55.719282Z,2026-06-10T21:06:56.225721Z,506,0,SUCCESS
b172bc75-73e9-4529-a6dd-704dfd3bb801,68a6f810-5c9b-479b-9d8a-a7f6842337f1,kitchen,2026-06-10T21:07:00.581306Z,2026-06-10T21:07:00.855512Z,274,0,SUCCESS
f04753a1-65d7-4192-9d1f-fbed7897a4f5,8da1b36c-10f9-45e3-8234-1ba408d56a5f,payment,2026-06-10T21:07:00.593802Z,2026-06-10T21:07:05.865531Z,5272,0,SUCCESS
371b30b1-305d-4b1f-a1c3-41dacc9e21ab,68a6f810-5c9b-479b-9d8a-a7f6842337f1,delivery,2026-06-10T21:07:00.846424Z,2026-06-10T21:07:01.377915Z,531,0,SUCCESS
6a393eab-d81e-4716-b74a-630c2a9a7e26,8da1b36c-10f9-45e3-8234-1ba408d56a5f,kitchen,2026-06-10T21:07:05.857758Z,2026-06-10T21:07:06.320213Z,462,0,SUCCESS
890cd80d-96c9-4467-84be-65e97a6a12b9,6b4c8993-de4a-465d-9652-6a2848167e0b,payment,2026-06-10T21:07:05.871007Z,2026-06-10T21:07:11.053249Z,5182,0,SUCCESS
eacce43d-0be6-48b1-ac33-0fe7f979e34d,8da1b36c-10f9-45e3-8234-1ba408d56a5f,delivery,2026-06-10T21:07:06.313969Z,2026-06-10T21:07:06.951898Z,638,0,SUCCESS
ed3cef9b-e531-47e4-9d07-742b7a225778,6b4c8993-de4a-465d-9652-6a2848167e0b,kitchen,2026-06-10T21:07:11.037834Z,2026-06-10T21:07:11.471965Z,434,0,SUCCESS
2af3a4b8-f0e4-4135-ad2d-98ea1868f1cd,5eddb5d7-2f37-4bac-862f-cd443a7630cf,payment,2026-06-10T21:07:11.060682Z,2026-06-10T21:07:16.316191Z,5256,0,SUCCESS
d386da84-2c02-4841-a441-3ef5a2f86062,6b4c8993-de4a-465d-9652-6a2848167e0b,delivery,2026-06-10T21:07:11.465448Z,2026-06-10T21:07:11.947473Z,482,0,SUCCESS
69fe43cf-2cf8-4f95-a45a-3141ee4e874c,5eddb5d7-2f37-4bac-862f-cd443a7630cf,kitchen,2026-06-10T21:07:16.308373Z,2026-06-10T21:07:16.680336Z,372,0,SUCCESS
02d0385c-d7f1-4020-ae71-10efbd81bf1f,7ecc186d-9bb4-48ca-a34c-29e7b9371c66,payment,2026-06-10T21:07:16.321082Z,2026-06-10T21:07:21.490759Z,5170,0,SUCCESS
bbb7bff4-3bda-43a5-99ea-1c0e47bb04fe,5eddb5d7-2f37-4bac-862f-cd443a7630cf,delivery,2026-06-10T21:07:16.672243Z,2026-06-10T21:07:17.139801Z,468,0,SUCCESS
1568acf6-b621-48fc-8629-01d5e4fc753d,7ecc186d-9bb4-48ca-a34c-29e7b9371c66,kitchen,2026-06-10T21:07:21.483431Z,2026-06-10T21:07:21.842614Z,359,0,SUCCESS
899ff268-3d75-474c-a726-4177fb329bdb,40503406-d329-49b0-9a8d-bcce8ee19a1a,payment,2026-06-10T21:07:21.497035Z,2026-06-10T21:07:26.653794Z,5157,0,SUCCESS
bddb9eab-0a8d-4e98-9ba9-4cffbb98baee,7ecc186d-9bb4-48ca-a34c-29e7b9371c66,delivery,2026-06-10T21:07:21.836470Z,2026-06-10T21:07:22.520912Z,684,0,SUCCESS
79f7a931-1c04-4162-bd69-891260501243,40503406-d329-49b0-9a8d-bcce8ee19a1a,kitchen,2026-06-10T21:07:26.646737Z,2026-06-10T21:07:27.016546Z,370,0,SUCCESS
8133508c-4e81-4780-871c-d739d646ae73,0547d5dd-0ddb-4dd6-afa8-1230620a79f4,payment,2026-06-10T21:07:26.659470Z,2026-06-10T21:07:31.944784Z,5285,0,SUCCESS
b742be39-cfa3-448c-a3ef-9f028560972e,40503406-d329-49b0-9a8d-bcce8ee19a1a,delivery,2026-06-10T21:07:27.006443Z,2026-06-10T21:07:27.468533Z,462,0,SUCCESS
c3ac77a8-918c-42da-ae0a-3a5ab3e0782c,0547d5dd-0ddb-4dd6-afa8-1230620a79f4,kitchen,2026-06-10T21:07:31.937825Z,2026-06-10T21:07:32.282644Z,345,0,SUCCESS
a1920516-9053-4581-b2fa-73f642e678b9,4454b937-8734-4cab-8efc-88f2e985cdc2,payment,2026-06-10T21:07:31.950125Z,2026-06-10T21:07:37.164281Z,5214,0,SUCCESS
8b85879e-5a36-40d2-ad97-db184275c598,0547d5dd-0ddb-4dd6-afa8-1230620a79f4,delivery,2026-06-10T21:07:32.277153Z,2026-06-10T21:07:32.895648Z,618,0,SUCCESS
b5fc8fc5-10d9-45ab-8cdb-0936d4ddccbd,4454b937-8734-4cab-8efc-88f2e985cdc2,kitchen,2026-06-10T21:07:37.159198Z,2026-06-10T21:07:37.665000Z,506,0,SUCCESS
bcc2595e-6b02-4fde-8982-c815e5d0da64,fe5d9d27-3320-4296-93bf-b39cdca6a5be,payment,2026-06-10T21:07:37.168409Z,2026-06-10T21:07:42.353683Z,5185,0,SUCCESS
cc5a8b68-dc70-4017-bb12-6e1cc2ddcc89,4454b937-8734-4cab-8efc-88f2e985cdc2,delivery,2026-06-10T21:07:37.658326Z,2026-06-10T21:07:38.291392Z,633,0,SUCCESS
77f23ec2-43b7-46ec-8b82-208fa2da7e3a,fe5d9d27-3320-4296-93bf-b39cdca6a5be,kitchen,2026-06-10T21:07:42.348757Z,2026-06-10T21:07:42.845784Z,497,0,SUCCESS
cbe5a1fc-32fb-4643-a1df-50115bef60f3,c2c0fc9c-759c-4b39-b93a-c33aa49c7cf2,payment,2026-06-10T21:07:42.358848Z,2026-06-10T21:07:47.686165Z,5327,0,SUCCESS
e7863057-fa62-439b-b897-acdc30872e88,fe5d9d27-3320-4296-93bf-b39cdca6a5be,delivery,2026-06-10T21:07:42.839458Z,2026-06-10T21:07:43.552492Z,713,0,SUCCESS
d37418bc-09cd-4632-a3b7-33ccd8f38c55,c2c0fc9c-759c-4b39-b93a-c33aa49c7cf2,kitchen,2026-06-10T21:07:47.675321Z,2026-06-10T21:07:47.959778Z,284,0,SUCCESS
aa99da4b-a8a2-4565-8aa4-cf1acb36b7ab,a55450c1-9165-48da-b813-d17d47bf1225,payment,2026-06-10T21:07:47.691047Z,2026-06-10T21:07:52.914816Z,5224,0,SUCCESS
198f0037-d5c6-437f-a77c-3698cec36588,c2c0fc9c-759c-4b39-b93a-c33aa49c7cf2,delivery,2026-06-10T21:07:47.954060Z,2026-06-10T21:07:48.596984Z,643,0,SUCCESS
5d9cc82c-f43f-4202-95bf-fb186dc0ca31,a55450c1-9165-48da-b813-d17d47bf1225,kitchen,2026-06-10T21:07:52.908581Z,2026-06-10T21:07:53.268835Z,360,0,SUCCESS
4699f450-7d36-41fe-b2cb-4c8226342ba6,726bb187-85da-4c38-982d-21b548570739,payment,2026-06-10T21:07:52.920124Z,2026-06-10T21:07:58.185530Z,5265,0,SUCCESS
8864e7e0-06cb-4aba-b75f-6a3c4d054174,a55450c1-9165-48da-b813-d17d47bf1225,delivery,2026-06-10T21:07:53.260442Z,2026-06-10T21:07:53.815458Z,555,0,SUCCESS
216009cb-1bb5-4e6c-a127-438920da9a56,726bb187-85da-4c38-982d-21b548570739,kitchen,2026-06-10T21:07:58.178286Z,2026-06-10T21:07:58.417360Z,239,0,SUCCESS
94a98d7d-982d-4223-8e16-0d462f267742,95ae2500-3748-4010-9ed1-d239037c8df9,payment,2026-06-10T21:07:58.190943Z,2026-06-10T21:08:03.408542Z,5218,0,SUCCESS
4f6d0c24-44a5-4aba-81d1-f4428d6f45cb,726bb187-85da-4c38-982d-21b548570739,delivery,2026-06-10T21:07:58.405270Z,2026-06-10T21:07:58.857860Z,453,0,SUCCESS
01c8488e-dde4-4180-bdda-b59d607f48cf,95ae2500-3748-4010-9ed1-d239037c8df9,kitchen,2026-06-10T21:08:03.397827Z,2026-06-10T21:08:03.861756Z,464,0,SUCCESS
fc4a9474-cc37-4418-89e0-add49ab76ab9,1cd59b11-3143-4fef-9a36-d470ac8b7b53,payment,2026-06-10T21:08:03.413407Z,2026-06-10T21:08:08.743226Z,5330,0,SUCCESS
51ab4264-c29d-4d62-9f6f-c9b81abaca73,95ae2500-3748-4010-9ed1-d239037c8df9,delivery,2026-06-10T21:08:03.856180Z,2026-06-10T21:08:04.441564Z,585,0,SUCCESS
f02fff99-5552-4ab7-8420-8c2d6317d926,1cd59b11-3143-4fef-9a36-d470ac8b7b53,kitchen,2026-06-10T21:08:08.711769Z,2026-06-10T21:08:09.080519Z,369,0,SUCCESS
54d79f29-927d-40c2-8ef2-00b3071e5801,029e6d17-4595-478c-b05b-1e69e4cffc13,payment,2026-06-10T21:08:08.753742Z,2026-06-10T21:08:14.004872Z,5251,0,SUCCESS
e0963ae9-983c-42f4-8899-2c32fdfe0e09,1cd59b11-3143-4fef-9a36-d470ac8b7b53,delivery,2026-06-10T21:08:09.073057Z,2026-06-10T21:08:09.608459Z,535,0,SUCCESS
ac6e513f-4dfd-4c17-940b-d8d773c720d4,029e6d17-4595-478c-b05b-1e69e4cffc13,kitchen,2026-06-10T21:08:13.994722Z,2026-06-10T21:08:14.413753Z,419,0,SUCCESS
b60b75eb-e75e-46ba-9709-1febdfa666a0,327a4f47-e4c2-49d4-9c7c-9913fd8d6fa5,payment,2026-06-10T21:08:14.010484Z,2026-06-10T21:08:19.185871Z,5175,0,SUCCESS
461295f6-0b5c-45f0-9e12-71ee4bd161e7,029e6d17-4595-478c-b05b-1e69e4cffc13,delivery,2026-06-10T21:08:14.409846Z,2026-06-10T21:08:15.002616Z,593,0,SUCCESS
3a8c2723-66f7-4379-ace5-44ba3d47faf7,327a4f47-e4c2-49d4-9c7c-9913fd8d6fa5,kitchen,2026-06-10T21:08:19.181298Z,2026-06-10T21:08:19.698977Z,518,0,SUCCESS
ff1671b8-0dda-4e47-9b0b-dcbc80f7103f,ac9ab5d4-a853-416b-a758-4cc2bd7d0e02,payment,2026-06-10T21:08:19.191541Z,2026-06-10T21:08:24.335287Z,5144,0,SUCCESS
f2b70556-2510-4677-b314-266e42e8154c,327a4f47-e4c2-49d4-9c7c-9913fd8d6fa5,delivery,2026-06-10T21:08:19.692425Z,2026-06-10T21:08:20.076860Z,384,0,SUCCESS
5f3536ea-c79f-4892-b21f-fe5c71d68ade,ac9ab5d4-a853-416b-a758-4cc2bd7d0e02,kitchen,2026-06-10T21:08:24.329839Z,2026-06-10T21:08:24.584556Z,255,0,SUCCESS
e1377ca2-95df-4a47-a9b9-d50bfbcddf93,4c71d10f-7919-4bd7-9233-b6da59e47e0f,payment,2026-06-10T21:08:24.339785Z,2026-06-10T21:08:29.626167Z,5286,0,SUCCESS
e3cf37ca-8ee9-41fc-a25a-7c2b41d45423,ac9ab5d4-a853-416b-a758-4cc2bd7d0e02,delivery,2026-06-10T21:08:24.576958Z,2026-06-10T21:08:25.049603Z,473,0,SUCCESS
823c00a6-e108-43e5-b5b4-6c9b18f4e4e1,4c71d10f-7919-4bd7-9233-b6da59e47e0f,kitchen,2026-06-10T21:08:29.617683Z,2026-06-10T21:08:29.900866Z,283,0,SUCCESS
1bf5a7af-413c-401a-b783-44a5ef8886e1,a0f4858d-a4eb-48d0-823a-b1e3944378dd,payment,2026-06-10T21:08:29.632043Z,2026-06-10T21:08:34.863407Z,5231,0,SUCCESS
eb6673be-f8cf-4768-805c-725e92383a23,4c71d10f-7919-4bd7-9233-b6da59e47e0f,delivery,2026-06-10T21:08:29.892096Z,2026-06-10T21:08:30.238054Z,346,0,SUCCESS
ad427b79-9119-493e-a375-7e22951ee518,a0f4858d-a4eb-48d0-823a-b1e3944378dd,kitchen,2026-06-10T21:08:34.855892Z,2026-06-10T21:08:35.142526Z,287,0,SUCCESS
c7da67cf-6bde-4f03-8207-d49535b0a44c,0f7366d4-3340-4ace-bda4-32352ce20bd9,payment,2026-06-10T21:08:34.867879Z,2026-06-10T21:08:40.066526Z,5199,0,SUCCESS
d6012083-ce25-4e69-b35f-e0b3c2e3bf3e,a0f4858d-a4eb-48d0-823a-b1e3944378dd,delivery,2026-06-10T21:08:35.133392Z,2026-06-10T21:08:35.707095Z,574,0,SUCCESS
bc776e69-a10e-44bc-9bd0-5ee9bf71c636,0f7366d4-3340-4ace-bda4-32352ce20bd9,kitchen,2026-06-10T21:08:40.058880Z,2026-06-10T21:08:40.326344Z,267,0,SUCCESS
fa255cb9-95c3-4812-9b73-7e518c3aeabd,1fbcf5e9-e028-486c-8843-9b7cfd6d46bc,payment,2026-06-10T21:08:40.070520Z,2026-06-10T21:08:45.252618Z,5182,0,SUCCESS
da770a6d-d0bc-4cd9-8c60-bc3851058c86,0f7366d4-3340-4ace-bda4-32352ce20bd9,delivery,2026-06-10T21:08:40.320896Z,2026-06-10T21:08:40.645054Z,324,0,SUCCESS
7c1856c5-2042-458d-b3ee-7a0b1b6a9652,1fbcf5e9-e028-486c-8843-9b7cfd6d46bc,kitchen,2026-06-10T21:08:45.246052Z,2026-06-10T21:08:45.481998Z,236,0,SUCCESS
745f70bc-0ad6-4015-94b9-452470bc5382,f396b168-44b8-4851-bcc5-c3532b62ded4,payment,2026-06-10T21:08:45.258159Z,2026-06-10T21:08:50.697854Z,5440,0,SUCCESS
a713c111-6cdf-4e16-9d0c-59b1de7f8c4e,1fbcf5e9-e028-486c-8843-9b7cfd6d46bc,delivery,2026-06-10T21:08:45.477117Z,2026-06-10T21:08:46.017424Z,540,0,SUCCESS
30f4d0e9-b539-420e-87fe-bc770e2e7a66,f396b168-44b8-4851-bcc5-c3532b62ded4,kitchen,2026-06-10T21:08:50.692215Z,2026-06-10T21:08:51.172547Z,480,0,SUCCESS
445e539f-0d6a-4ea1-8627-8e3fed230a68,0608670e-b367-4df1-abec-98ec74aaa6e5,payment,2026-06-10T21:08:50.705781Z,2026-06-10T21:08:56.000696Z,5295,0,SUCCESS
d3d67cac-71a0-44f6-a3b5-ca37189363b8,f396b168-44b8-4851-bcc5-c3532b62ded4,delivery,2026-06-10T21:08:51.166032Z,2026-06-10T21:08:51.802850Z,637,0,SUCCESS
ae600c00-20ed-465e-b2f4-16b3f15ccfbb,0608670e-b367-4df1-abec-98ec74aaa6e5,kitchen,2026-06-10T21:08:55.993157Z,2026-06-10T21:08:56.383663Z,391,0,SUCCESS
3be36add-445a-4939-8050-4bd0cd5b658c,889d4e56-9f25-4c56-b546-1837414593f8,payment,2026-06-10T21:08:56.005805Z,2026-06-10T21:09:01.147248Z,5141,0,SUCCESS
e1414106-631a-4e97-889c-1ed4eea03969,0608670e-b367-4df1-abec-98ec74aaa6e5,delivery,2026-06-10T21:08:56.379700Z,2026-06-10T21:08:56.861853Z,482,0,SUCCESS
9b51a88c-a765-4604-8215-5f2d11cdffd7,889d4e56-9f25-4c56-b546-1837414593f8,kitchen,2026-06-10T21:09:01.139520Z,2026-06-10T21:09:01.383403Z,244,0,SUCCESS
6578afbe-c2c5-445b-8720-f148d904420a,72df9bc1-c9d4-4157-b8a0-36f54f17a855,payment,2026-06-10T21:09:01.152544Z,2026-06-10T21:09:06.285886Z,5133,0,SUCCESS
b0408758-e8bd-4cc8-8057-f6cff387865c,889d4e56-9f25-4c56-b546-1837414593f8,delivery,2026-06-10T21:09:01.375083Z,2026-06-10T21:09:01.909328Z,534,0,SUCCESS
1eeff146-ce78-4990-9a5b-3d7e92cb4780,72df9bc1-c9d4-4157-b8a0-36f54f17a855,kitchen,2026-06-10T21:09:06.277886Z,2026-06-10T21:09:06.606205Z,328,0,SUCCESS
a4c9f7e4-98f0-450f-ba94-704516f9c27e,d1cc6818-d41e-4977-b835-9dc32d54a311,payment,2026-06-10T21:09:06.290371Z,2026-06-10T21:09:11.439718Z,5149,0,SUCCESS
d8530aab-5369-4564-a3a7-d7ee9fe175e2,72df9bc1-c9d4-4157-b8a0-36f54f17a855,delivery,2026-06-10T21:09:06.596893Z,2026-06-10T21:09:06.951369Z,354,0,SUCCESS
1acf5b85-569c-4a8a-ae7c-7937d19c9188,d1cc6818-d41e-4977-b835-9dc32d54a311,kitchen,2026-06-10T21:09:11.432427Z,2026-06-10T21:09:11.851722Z,419,0,SUCCESS
c9409f5e-733a-4c0f-ae0c-a39971eb62d0,ee5b5fb0-0422-42a1-8720-eab166f1164d,payment,2026-06-10T21:09:11.444873Z,2026-06-10T21:09:16.589319Z,5144,0,SUCCESS
976d08e0-fdb1-4465-9afc-55df34241f36,d1cc6818-d41e-4977-b835-9dc32d54a311,delivery,2026-06-10T21:09:11.843736Z,2026-06-10T21:09:12.529985Z,686,0,SUCCESS
b070f8f7-ca35-401c-bd2d-d80d02dc8b91,ee5b5fb0-0422-42a1-8720-eab166f1164d,kitchen,2026-06-10T21:09:16.583267Z,2026-06-10T21:09:16.940487Z,357,0,SUCCESS
3c5d941c-6282-4130-8908-65ea93612a5d,aca2a726-90db-4203-9c1e-b0f119450394,payment,2026-06-10T21:09:16.594792Z,2026-06-10T21:09:21.847790Z,5253,0,SUCCESS
fb9cff3d-e8bc-48f1-91ad-3c756b47d385,ee5b5fb0-0422-42a1-8720-eab166f1164d,delivery,2026-06-10T21:09:16.935693Z,2026-06-10T21:09:17.582284Z,647,0,SUCCESS
1de8565a-a7a6-4394-8af3-bed22bf5dbdd,aca2a726-90db-4203-9c1e-b0f119450394,kitchen,2026-06-10T21:09:21.840163Z,2026-06-10T21:09:22.073044Z,233,0,SUCCESS
9fb589d3-1693-489e-b0ed-771c5e6cd908,dded78af-e0f2-45b7-9e73-bfc872f4aaa7,payment,2026-06-10T21:09:21.852436Z,2026-06-10T21:09:27.071593Z,5219,0,SUCCESS
e5b689a6-7f2e-42c4-9317-24e943dc5c8f,aca2a726-90db-4203-9c1e-b0f119450394,delivery,2026-06-10T21:09:22.067242Z,2026-06-10T21:09:22.564508Z,497,0,SUCCESS
0ec58c4b-6e17-4c95-b125-f661706cdc44,dded78af-e0f2-45b7-9e73-bfc872f4aaa7,kitchen,2026-06-10T21:09:27.061271Z,2026-06-10T21:09:27.463680Z,402,0,SUCCESS
78df77a3-2045-453d-896a-a84680c2c311,278eea2c-dfff-4f6a-b360-83b8592915b6,payment,2026-06-10T21:09:27.074974Z,2026-06-10T21:09:32.330515Z,5256,0,SUCCESS
8f35a762-cfdd-428c-b40e-328c341da299,dded78af-e0f2-45b7-9e73-bfc872f4aaa7,delivery,2026-06-10T21:09:27.458847Z,2026-06-10T21:09:27.884903Z,426,0,SUCCESS
a7c192e4-d26c-4aab-babb-72adb490bc8a,278eea2c-dfff-4f6a-b360-83b8592915b6,kitchen,2026-06-10T21:09:32.320807Z,2026-06-10T21:09:32.586193Z,265,0,SUCCESS
4f7616ac-c1ba-4bdc-be6a-3619240f1324,96207039-bc60-40bd-bf29-f143ce46089c,payment,2026-06-10T21:09:32.333759Z,2026-06-10T21:09:37.555764Z,5222,0,SUCCESS
767f4b41-8cdb-4157-a67f-ccbd4dea1e66,278eea2c-dfff-4f6a-b360-83b8592915b6,delivery,2026-06-10T21:09:32.580457Z,2026-06-10T21:09:33.032155Z,452,0,SUCCESS
db9dcbaf-529b-4004-a3ae-d4191805ee06,96207039-bc60-40bd-bf29-f143ce46089c,kitchen,2026-06-10T21:09:37.545752Z,2026-06-10T21:09:37.918998Z,373,0,SUCCESS
42af356b-2541-4605-b31a-81e136abc4b3,51f84e27-a763-423c-a95a-c6046c2c06e6,payment,2026-06-10T21:09:37.562991Z,2026-06-10T21:09:42.802821Z,5240,0,SUCCESS
fd352f67-b857-46dd-bf5a-858999487318,96207039-bc60-40bd-bf29-f143ce46089c,delivery,2026-06-10T21:09:37.913414Z,2026-06-10T21:09:38.546465Z,633,0,SUCCESS
76a60929-cb4a-4ddb-a6a7-6719056fa50c,51f84e27-a763-423c-a95a-c6046c2c06e6,kitchen,2026-06-10T21:09:42.794782Z,2026-06-10T21:09:43.302766Z,508,0,SUCCESS
535d7881-add0-407c-b8cb-edc047c4fd2d,1437f9ea-dd2d-4e8c-b8ed-996e672ea0d8,payment,2026-06-10T21:09:42.806299Z,2026-06-10T21:09:48.080900Z,5275,0,SUCCESS
a7906acd-606e-4dad-8bca-9000d50dac1c,51f84e27-a763-423c-a95a-c6046c2c06e6,delivery,2026-06-10T21:09:43.290951Z,2026-06-10T21:09:43.822908Z,532,0,SUCCESS
f6c80fa5-ec34-4f30-ba49-c3b840877fd1,1437f9ea-dd2d-4e8c-b8ed-996e672ea0d8,kitchen,2026-06-10T21:09:48.075436Z,2026-06-10T21:09:48.563620Z,488,0,SUCCESS
f117a111-a537-41fe-8cdc-07c8bc655a62,80600b11-65ec-48b4-abab-298b75c91a3f,payment,2026-06-10T21:09:48.085307Z,2026-06-10T21:09:53.217127Z,5132,0,SUCCESS
4e24e701-1bee-4c3a-9200-6557873b6101,1437f9ea-dd2d-4e8c-b8ed-996e672ea0d8,delivery,2026-06-10T21:09:48.553651Z,2026-06-10T21:09:48.938758Z,385,0,SUCCESS
726f3195-7aee-4eb2-b0f5-eb5fffda68e5,80600b11-65ec-48b4-abab-298b75c91a3f,kitchen,2026-06-10T21:09:53.209227Z,2026-06-10T21:09:53.594676Z,385,0,SUCCESS
cccd421f-00f5-44a1-86b7-b7d9b87853af,32391192-5fb3-42b6-bc8e-9dac064069b3,payment,2026-06-10T21:09:53.220381Z,2026-06-10T21:09:58.401965Z,5182,0,SUCCESS
71578bcb-149d-4d5b-be69-cf237ce5e116,80600b11-65ec-48b4-abab-298b75c91a3f,delivery,2026-06-10T21:09:53.583321Z,2026-06-10T21:09:54.042598Z,459,0,SUCCESS
74c4b156-c60f-4166-82b0-6aa815eee4a2,32391192-5fb3-42b6-bc8e-9dac064069b3,kitchen,2026-06-10T21:09:58.394115Z,2026-06-10T21:09:58.617690Z,224,0,SUCCESS
68be33ee-80f3-4eb0-914a-00fde4dda3a9,683b34a5-80ac-4c25-805e-ccdb7edd4a0b,payment,2026-06-10T21:09:58.405113Z,2026-06-10T21:10:03.701881Z,5297,0,SUCCESS
914285e3-0b82-4b9b-8500-277dfa59bb24,32391192-5fb3-42b6-bc8e-9dac064069b3,delivery,2026-06-10T21:09:58.611183Z,2026-06-10T21:09:59.024296Z,413,0,SUCCESS
c3dc0edc-6108-48be-98a1-050ca3251b10,683b34a5-80ac-4c25-805e-ccdb7edd4a0b,kitchen,2026-06-10T21:10:03.694885Z,2026-06-10T21:10:03.961908Z,267,0,SUCCESS
34067d38-4be3-4608-9043-0c434f51a59b,b56ad76a-f3eb-47d1-99d3-c180a2a358c9,payment,2026-06-10T21:10:03.707120Z,2026-06-10T21:10:08.931612Z,5224,0,SUCCESS
b1ea7dad-5db3-4549-99aa-755f4e66f704,683b34a5-80ac-4c25-805e-ccdb7edd4a0b,delivery,2026-06-10T21:10:03.955689Z,2026-06-10T21:10:04.309477Z,354,0,SUCCESS
325be09c-b994-47a3-bcb2-2ecf04690012,b56ad76a-f3eb-47d1-99d3-c180a2a358c9,kitchen,2026-06-10T21:10:08.896427Z,2026-06-10T21:10:09.399147Z,503,0,SUCCESS
032e1fda-8779-4838-becc-ff2df6f10cc9,31d8ff9d-089f-46ee-815c-4fad1edd0694,payment,2026-06-10T21:10:08.942523Z,2026-06-10T21:10:14.219944Z,5277,0,SUCCESS
